priority,priority_note,is_positive_control,control_name,molecule_chembl_id,molecule_pref_name,max_phase,canonical_smiles,rank_overall,potency_band,pactivity_median,pactivity_max,potency_nm_min,direction,has_efficacy_corroboration,efficacy_fold_max,efficacy_pct_max,evidence_level,n_assays,n_docs,flags,murcko_scaffold,scaffold_cluster_size,is_scaffold_representative
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,TRUE,Ro-28-1675,CHEMBL1096435,Ro-281675,,CS(=O)(=O)c1ccc([C@@H](CC2CCCC2)C(=O)Nc2nccs2)cc1,590,6.0–6.5（0.32–1 µM）,6.39,6.9,127.0,activation,TRUE,4.67,98.0,强,15,7,,O=C(Nc1nccs1)C(CC1CCCC1)c1ccccc1,16,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,FALSE,,CHEMBL3971192,,,O=C(Nc1ncc(-n2cccn2)s1)C(Oc1ccc(F)cc1F)c1ccc(S(=O)(=O)C2CC2)cc1,591,6.0–6.5（0.32–1 µM）,6.385,6.58,260.0,activation_by_potency,FALSE,,,弱,1,1,,O=C(Nc1ncc(-n2cccn2)s1)C(Oc1ccccc1)c1ccc(S(=O)(=O)C2CC2)cc1,1,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,FALSE,,CHEMBL194137,,,CC(C)Oc1cc(OCCCc2ccccc2)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,592,6.0–6.5（0.32–1 µM）,6.38,6.38,420.0,activation_by_potency,FALSE,,,弱,1,1,,O=C(Nc1ccccn1)c1cccc(OCCCc2ccccc2)c1,1,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,FALSE,,CHEMBL489333,,,Cc1csc(NC(=O)c2cc(Sc3ccccc3)ccc2N)n1,595,6.0–6.5（0.32–1 µM）,6.37,6.7,200.0,activation,TRUE,8.0,,中,4,1,,O=C(Nc1nccs1)c1cccc(Sc2ccccc2)c1,1,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,FALSE,,CHEMBL2408122,,,CN(C)C(=O)c1ncc(Oc2cc(OC3CCCC3)cc(-c3nccc(=O)[nH]3)c2)cn1,601,6.0–6.5（0.32–1 µM）,6.36,6.36,440.0,activation_by_potency,FALSE,,,中,3,1,,O=c1ccnc(-c2cc(Oc3cncnc3)cc(OC3CCCC3)c2)[nH]1,1,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,FALSE,,CHEMBL3235163,,,Cc1cccnc1-c1cc(Oc2ccc(S(C)(=O)=O)cc2)cc(C(=O)Nc2ccn(CCN3CCOCC3)n2)c1,602,6.0–6.5（0.32–1 µM）,6.36,6.36,441.0,activation_by_potency,FALSE,,,中,2,1,,O=C(Nc1ccn(CCN2CCOCC2)n1)c1cc(Oc2ccccc2)cc(-c2ccccn2)c1,1,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,FALSE,,CHEMBL1258886,,,CC(C)/C=C(/C(=O)Nc1nccs1)c1ccc(S(C)(=O)=O)cc1,604,6.0–6.5（0.32–1 µM）,6.35,6.35,450.0,activation_by_potency,FALSE,,,弱,1,1,,C=C(C(=O)Nc1nccs1)c1ccccc1,2,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,FALSE,,CHEMBL5276863,,,O=C(O)c1ccc(Cc2cnc(NC(=O)C(Oc3ccc(F)cc3F)c3ccc(S(=O)(=O)C4CC4)cc3)s2)cc1,606,6.0–6.5（0.32–1 µM）,6.35,6.35,450.0,activation_by_potency,FALSE,,,弱,1,1,,O=C(Nc1ncc(Cc2ccccc2)s1)C(Oc1ccccc1)c1ccc(S(=O)(=O)C2CC2)cc1,1,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,FALSE,,CHEMBL3338074,,,CNC(=O)Nc1ncc(SCc2ccccc2)cc1Oc1cccnc1C,607,6.0–6.5（0.32–1 µM）,6.345,6.76,172.0,activation_by_potency,FALSE,,,中,3,1,,c1ccc(CSc2cncc(Oc3cccnc3)c2)cc1,1,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,FALSE,,CHEMBL2023438,,,COC1CCN(S(=O)(=O)c2ccc(Oc3cc(OCC=C(C)C)cc(C(=O)Nc4cc(C)n(C)n4)c3)cc2)CC1,608,6.0–6.5（0.32–1 µM）,6.34,6.34,460.0,activation,TRUE,1.8,,中,2,1,,O=C(Nc1cc[nH]n1)c1cccc(Oc2ccc(S(=O)(=O)N3CCCCC3)cc2)c1,2,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,FALSE,,CHEMBL3917932,,,CN1C(=O)CCC1c1cc2[nH]c(-c3ccccc3)cc2cc1Oc1ccc(CCC(=O)O)cc1,611,6.0–6.5（0.32–1 µM）,6.34,6.34,455.9,activation_by_potency,FALSE,,,弱,1,1,,O=C1CCC(c2cc3[nH]c(-c4ccccc4)cc3cc2Oc2ccccc2)N1,1,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,FALSE,,CHEMBL4205786,,,COC[C@H](C)Oc1cc(Oc2ccc(C(=O)N3CCC3)cc2)cc(C(=O)Nc2nc3c(s2)CCN(C(=O)OC(C)(C)C)C3)c1,612,6.0–6.5（0.32–1 µM）,6.34,6.34,460.0,activation,TRUE,2.65,,中,2,1,,O=C(Nc1nc2c(s1)CCNC2)c1cccc(Oc2ccc(C(=O)N3CCC3)cc2)c1,1,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,FALSE,,CHEMBL3218483,,,Cc1cnc(NC(=O)c2cc(Oc3ccc(C(=O)N(C)C)nc3)c3cc(C)oc3c2)cn1,618,6.0–6.5（0.32–1 µM）,6.32,6.32,480.0,activation_by_potency,FALSE,,,弱,1,1,,O=C(Nc1cnccn1)c1cc(Oc2cccnc2)c2ccoc2c1,1,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,FALSE,,CHEMBL3218495,,,Cc1ccc(NC(=O)c2cc(Oc3cnc(C(=O)N(C)C)cn3)c3cc(C)oc3c2)nc1,619,6.0–6.5（0.32–1 µM）,6.32,6.32,477.0,activation_by_potency,FALSE,,,弱,1,1,,O=C(Nc1ccccn1)c1cc(Oc2cnccn2)c2ccoc2c1,1,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,FALSE,,CHEMBL3961283,,,O=C(O)c1ccc(NC(=O)C(Oc2ccc(F)cc2F)c2ccc(S(=O)(=O)C3CC3)cc2)nc1,621,6.0–6.5（0.32–1 µM）,6.32,6.32,480.0,activation_by_potency,FALSE,,,弱,1,1,,O=C(Nc1ccccn1)C(Oc1ccccc1)c1ccc(S(=O)(=O)C2CC2)cc1,2,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,FALSE,,CHEMBL4209218,,,COC[C@H](C)Oc1cc(Oc2ccc(C(=O)N3CCC3)cc2)cc(C(=O)Nc2nc3c(s2)CN(c2ccncn2)CC3)c1,624,6.0–6.5（0.32–1 µM）,6.31,6.31,490.0,activation,TRUE,2.53,,中,2,1,,O=C(Nc1nc2c(s1)CN(c1ccncn1)CC2)c1cccc(Oc2ccc(C(=O)N3CCC3)cc2)c1,1,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,FALSE,,CHEMBL574351,,,O=C(Nc1nc2cccnc2s1)c1ccccc1,625,6.0–6.5（0.32–1 µM）,6.31,6.31,489.0,activation_by_potency,FALSE,,,弱,1,1,,O=C(Nc1nc2cccnc2s1)c1ccccc1,1,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,FALSE,,CHEMBL2206777,,,Cc1ccc(NC(=O)CSc2ncnc3c2cnn3-c2ccccc2Cl)nc1,627,6.0–6.5（0.32–1 µM）,6.3,6.3,501.19,activation_by_potency,FALSE,,,弱,1,1,,O=C(CSc1ncnc2c1cnn2-c1ccccc1)Nc1ccccn1,1,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,FALSE,,CHEMBL4093697,,,O=C(Nc1ncc(Cl)s1)[C@H](CC1CCOCC1)n1ncc2cc(S(=O)(=O)C3CC3)ccc21,639,6.0–6.5（0.32–1 µM）,6.3,6.3,500.0,activation,TRUE,,26.0,中,2,1,,O=C(Nc1nccs1)C(CC1CCOCC1)n1ncc2cc(S(=O)(=O)C3CC3)ccc21,1,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,FALSE,,CHEMBL5285032,,,O=C(O)Cc1nc(NC(=O)C(Oc2ccc(F)cc2F)c2ccc(S(=O)(=O)N3CCCCC3)cc2)sc1Cl,641,6.0–6.5（0.32–1 µM）,6.3,6.3,500.0,activation_by_potency,FALSE,,,弱,1,1,,O=C(Nc1nccs1)C(Oc1ccccc1)c1ccc(S(=O)(=O)N2CCCCC2)cc1,2,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,FALSE,,CHEMBL3338069,,,CCc1ncccc1Oc1cc(Sc2ccccn2)cnc1NC(=O)NCc1ccc(O)cc1,642,6.0–6.5（0.32–1 µM）,6.29,6.76,172.0,activation_by_potency,FALSE,,,中,3,1,,O=C(NCc1ccccc1)Nc1ncc(Sc2ccccn2)cc1Oc1cccnc1,3,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,FALSE,,CHEMBL523602,,,Cc1csc(NC(=O)c2cc(Sc3ccccn3)ccc2N)n1,643,6.0–6.5（0.32–1 µM）,6.29,6.66,220.0,activation,TRUE,8.0,,中,4,1,,O=C(Nc1nccs1)c1cccc(Sc2ccccn2)c1,1,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,FALSE,,CHEMBL1783727,,,Cc1ccc(NC(=O)[C@H](CC(C)C)n2ccc(S(=O)(=O)C(C)C)cc2=O)nc1,644,6.0–6.5（0.32–1 µM）,6.29,6.29,510.0,activation_by_potency,FALSE,,37.0,中,2,1,,O=C(Cn1ccccc1=O)Nc1ccccn1,1,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,FALSE,,CHEMBL2204651,,,Cc1cnc(NC(=O)c2cc(Oc3ccc(S(=O)(=O)C4CC4)cc3)c3cn(C)nc3c2)cn1,645,6.0–6.5（0.32–1 µM）,6.29,6.29,510.0,activation_by_potency,FALSE,,,中,3,1,,O=C(Nc1cnccn1)c1cc(Oc2ccc(S(=O)(=O)C3CC3)cc2)c2c[nH]nc2c1,1,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,FALSE,,CHEMBL373339,,,CC(C)Oc1cc(OCCc2ccsc2)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,646,6.0–6.5（0.32–1 µM）,6.28,7.05,90.0,activation,TRUE,1.7,,中,8,3,跨 assay 效力分歧（极差 1.54）,O=C(Nc1ccccn1)c1cccc(OCCc2ccsc2)c1,1,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,FALSE,,CHEMBL505096,,,Cn1cnnc1Sc1ccc(N)c(C(=O)Nc2ccccn2)c1,647,6.0–6.5（0.32–1 µM）,6.28,6.64,230.0,activation,TRUE,8.0,,中,4,1,,O=C(Nc1ccccn1)c1cccc(Sc2nnc[nH]2)c1,1,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,FALSE,,CHEMBL5086686,,,CCOP(=O)(Cn1ccc(NC(=O)c2cc(Oc3ccc(S(C)(=O)=O)nn3)cc(OC(C)C)c2)n1)OCC,650,6.0–6.5（0.32–1 µM）,6.28,6.28,530.0,activation,TRUE,,252.0,中,2,1,,O=C(Nc1cc[nH]n1)c1cccc(Oc2cccnn2)c1,1,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,FALSE,,CHEMBL3916212,,,CS(=O)(=O)c1ccc(Oc2cc3cc(-c4ccc(CCC(=O)O)cn4)[nH]c3nc2CN2CCCC2=O)cn1,652,6.0–6.5（0.32–1 µM）,6.27,6.27,533.1,activation_by_potency,FALSE,,,弱,1,1,,O=C1CCCN1Cc1nc2[nH]c(-c3ccccn3)cc2cc1Oc1cccnc1,1,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,FALSE,,CHEMBL4210704,,,CC(C)(C)OC(=O)N1CCc2nc(NC(=O)c3cc(Oc4ccc(S(C)(=O)=O)cc4)cc(OC4CCCCC4)c3)sc2C1,654,6.0–6.5（0.32–1 µM）,6.26,6.26,550.0,activation,TRUE,1.71,,中,2,1,,O=C(Nc1nc2c(s1)CNCC2)c1cc(Oc2ccccc2)cc(OC2CCCCC2)c1,1,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,FALSE,,CHEMBL516458,,,CS(=O)(=O)c1ccc(/C(=C\c2cccs2)C(=O)Nc2nccs2)cc1,660,6.0–6.5（0.32–1 µM）,6.25,6.25,560.0,activation,TRUE,5.4,,中,3,1,,O=C(Nc1nccs1)C(=Cc1cccs1)c1ccccc1,2,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,FALSE,,CHEMBL381434,,,CC(C)COc1cc(OC(C)C)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,661,6.0–6.5（0.32–1 µM）,6.24,6.24,570.0,activation_by_potency,FALSE,,,弱,1,1,,O=C(Nc1ccccn1)c1ccccc1,4,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,FALSE,,CHEMBL3951043,,,O=C(O)c1cc(Oc2cnc(NC(=O)C(OC3CCOCC3)c3ccc(S(=O)(=O)C4CC4)cc3)s2)ccn1,662,6.0–6.5（0.32–1 µM）,6.24,6.24,570.0,activation_by_potency,FALSE,,,弱,1,1,,O=C(Nc1ncc(Oc2ccncc2)s1)C(OC1CCOCC1)c1ccc(S(=O)(=O)C2CC2)cc1,1,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,FALSE,,CHEMBL1783755,,,O=C(Nc1cnccn1)[C@H](CC1CCCC1)n1ccc(S(=O)(=O)C2CCC2)cc1=O,666,6.0–6.5（0.32–1 µM）,6.23,6.23,590.0,activation_by_potency,FALSE,,66.0,中,2,1,,O=C(Nc1cnccn1)C(CC1CCCC1)n1ccc(S(=O)(=O)C2CCC2)cc1=O,1,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,FALSE,,CHEMBL573520,,,COc1ccc2nc(NC(=O)C(CC3CCCC3)c3ccc(S(=O)(=O)Nc4ccccc4)cc3)sc2n1,670,6.0–6.5（0.32–1 µM）,6.23,6.23,583.0,activation_by_potency,FALSE,,,弱,1,1,,O=C(Nc1nc2cccnc2s1)C(CC1CCCC1)c1ccc(S(=O)(=O)Nc2ccccc2)cc1,1,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,FALSE,,CHEMBL2204647,,,Cc1cnc(NC(=O)c2cc(Oc3cnc(C(=O)N(C)C)cn3)c3cc(C)nn3c2)cn1,675,6.0–6.5（0.32–1 µM）,6.21,6.21,620.0,activation_by_potency,FALSE,,,中,3,1,,O=C(Nc1cnccn1)c1cc(Oc2cnccn2)c2ccnn2c1,1,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,FALSE,,CHEMBL2206780,,,CCCCC(Sc1ncnc2c1cnn2-c1ccccc1Cl)C(=O)Nc1nc(C)cs1,678,6.0–6.5（0.32–1 µM）,6.2,6.2,630.96,activation_by_potency,FALSE,,,弱,1,1,,O=C(CSc1ncnc2c1cnn2-c1ccccc1)Nc1nccs1,5,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,FALSE,,CHEMBL2346895,,,CS(=O)(=O)c1ccc2c(=O)n(C(CC3CCCCC3)C(=O)Nc3ncc(Cl)s3)c(=O)[nH]c2c1,681,6.0–6.5（0.32–1 µM）,6.2,6.2,630.0,activation,TRUE,,37.0,中,2,1,,O=C(Nc1nccs1)C(CC1CCCCC1)n1c(=O)[nH]c2ccccc2c1=O,6,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,FALSE,,CHEMBL4063218,,,O=C(Nc1ncc(F)s1)[C@H](CC1CCCC1)n1cc(S(=O)(=O)C2CC2)cn1,688,6.0–6.5（0.32–1 µM）,6.2,6.2,630.0,activation,TRUE,,73.0,中,2,1,,O=C(Nc1nccs1)C(CC1CCCC1)n1cc(S(=O)(=O)C2CC2)cn1,2,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,FALSE,,CHEMBL559057,,,CCS(=O)(=O)c1ccc(Oc2cc3nc(-c4ccccn4)[nH]c3cc2C2CCCN2C(C)=O)cc1,690,6.0–6.5（0.32–1 µM）,6.2,6.2,630.0,activation,TRUE,,98.0,中,2,1,,c1ccc(Oc2cc3nc(-c4ccccn4)[nH]c3cc2C2CCCN2)cc1,24,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,FALSE,,CHEMBL194499,,,CC(C)Oc1cc(OCC2CCCC2)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,692,6.0–6.5（0.32–1 µM）,6.19,6.19,650.0,activation_by_potency,FALSE,,,弱,1,1,,O=C(Nc1ccccn1)c1cccc(OCC2CCCC2)c1,1,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,FALSE,,CHEMBL3218729,,,O=C(Nc1ncc(-c2cn(CC(=O)N3CCOCC3)nn2)s1)C(CC1CCOCC1)c1ccc(S(=O)(=O)C2CC2)cc1,693,6.0–6.5（0.32–1 µM）,6.19,6.19,640.0,activation,TRUE,1.28,,中,2,1,,O=C(Nc1ncc(-c2cn(CC(=O)N3CCOCC3)nn2)s1)C(CC1CCOCC1)c1ccc(S(=O)(=O)C2CC2)cc1,1,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,FALSE,,CHEMBL575705,,,Cn1cnnc1Sc1ccc2ncnc(Nc3nccs3)c2c1,694,6.0–6.5（0.32–1 µM）,6.18,6.68,210.0,activation,TRUE,0.69,,中,4,1,,c1csc(Nc2ncnc3ccc(Sc4nnc[nH]4)cc23)n1,2,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,FALSE,,CHEMBL3937376,,,COc1ccc2nc(NC(=O)C(OC3CCOCC3)c3ccc(S(=O)(=O)N4CCOCC4)cc3)sc2n1,696,6.0–6.5（0.32–1 µM）,6.18,6.18,660.0,activation_by_potency,FALSE,,,弱,1,1,,O=C(Nc1nc2cccnc2s1)C(OC1CCOCC1)c1ccc(S(=O)(=O)N2CCOCC2)cc1,1,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,FALSE,,CHEMBL1783746,,,Cc1ccc(NC(=O)[C@H](CC2CCC2)n2ccc(S(=O)(=O)C(C)C)cc2=O)nc1,700,6.0–6.5（0.32–1 µM）,6.17,6.17,670.0,activation_by_potency,FALSE,,72.0,中,2,1,,O=C(Nc1ccccn1)C(CC1CCC1)n1ccccc1=O,1,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,FALSE,,CHEMBL3939712,,,O=C(O)Cc1nc(NC(=O)C(OC2CCOCC2)c2ccc(S(=O)(=O)N3CCCCC3)cc2)sc1Cl,702,6.0–6.5（0.32–1 µM）,6.165,6.38,420.0,activation_by_potency,FALSE,,,弱,1,1,,O=C(Nc1nccs1)C(OC1CCOCC1)c1ccc(S(=O)(=O)N2CCCCC2)cc1,1,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,FALSE,,CHEMBL1783756,,,Cc1cnc(NC(=O)[C@H](CC2CCCC2)n2cc(Cl)c(S(=O)(=O)C(C)C)cc2=O)cn1,704,6.0–6.5（0.32–1 µM）,6.16,6.16,700.0,activation_by_potency,FALSE,,104.0,中,2,1,,O=C(Nc1cnccn1)C(CC1CCCC1)n1ccccc1=O,2,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,FALSE,,CHEMBL3235151,,,Cc1cccnc1-c1cc(Oc2ccc(S(C)(=O)=O)cc2)cc(C(=O)Nc2nc(CN3CCN(C)CC3)cs2)c1,706,6.0–6.5（0.32–1 µM）,6.16,6.16,688.0,activation_by_potency,FALSE,,,中,2,1,,O=C(Nc1nc(CN2CCNCC2)cs1)c1cc(Oc2ccccc2)cc(-c2ccccn2)c1,2,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,FALSE,,CHEMBL4646396,,,CN1CCN(Cc2cnc(NC(=O)/C(=N/N3CCCC3)c3ccc(S(=O)(=O)C4CC4)cc3)s2)CC1,710,6.0–6.5（0.32–1 µM）,6.16,6.16,700.0,activation_by_potency,FALSE,,,弱,1,1,,O=C(Nc1ncc(CN2CCNCC2)s1)C(=NN1CCCC1)c1ccc(S(=O)(=O)C2CC2)cc1,2,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,TRUE,PIRAGLIATIN,CHEMBL1783734,PIRAGLIATIN,2,CS(=O)(=O)c1ccc([C@@H](C[C@H]2CCC(=O)C2)C(=O)Nc2cnccn2)cc1Cl,716,6.0–6.5（0.32–1 µM）,6.145,6.44,364.0,activation,TRUE,,716.4,中,10,6,跨 assay 效力分歧（极差 1.24）；1 条 potential_duplicate,O=C1CCC(CC(C(=O)Nc2cnccn2)c2ccccc2)C1,3,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,FALSE,,CHEMBL1164323,,,CS(=O)(=O)c1ccc(C(CC2CCOCC2)C(=O)Nc2nc(-c3ccccc3)cs2)cc1,718,6.0–6.5（0.32–1 µM）,6.14,6.14,724.0,activation,TRUE,1.3,,中,2,1,,O=C(Nc1nc(-c2ccccc2)cs1)C(CC1CCOCC1)c1ccccc1,3,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,FALSE,,CHEMBL1783757,,,CC(C)S(=O)(=O)c1ccn([C@@H](CC2CCCC2)C(=O)Nc2cc[nH]n2)c(=O)c1,719,6.0–6.5（0.32–1 µM）,6.14,6.14,720.0,activation_by_potency,FALSE,,50.0,中,2,1,,O=C(Nc1cc[nH]n1)C(CC1CCCC1)n1ccccc1=O,2,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,FALSE,,CHEMBL4643124,,,CC(=O)N1CCC(c2nsc(Nc3ncc(Sc4ccccn4)cc3Oc3cnn(C)c3)n2)CC1,722,6.0–6.5（0.32–1 µM）,6.13,6.55,279.0,activation_by_potency,FALSE,,,中,2,1,,c1ccc(Sc2cnc(Nc3nc(C4CCNCC4)ns3)c(Oc3cn[nH]c3)c2)nc1,1,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,FALSE,,CHEMBL2408133,,,CC(C)Oc1cc(Oc2ccc(S(C)(=O)=O)cc2)cc(-c2cccc(=O)[nH]2)c1,724,6.0–6.5（0.32–1 µM）,6.13,6.13,740.0,activation_by_potency,FALSE,,,中,3,1,,O=c1cccc(-c2cccc(Oc3ccccc3)c2)[nH]1,1,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,FALSE,,CHEMBL3925207,,,CS(=O)(=O)c1ccc(Oc2cc3cc(-c4ccc(CCC(=O)O)cn4)[nH]c3cc2Oc2ccccc2F)cc1,730,6.0–6.5（0.32–1 µM）,6.11,6.11,774.4,activation_by_potency,FALSE,,,弱,1,1,,c1ccc(Oc2cc3cc(-c4ccccn4)[nH]c3cc2Oc2ccccc2)cc1,1,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,FALSE,,CHEMBL2346760,,,Cc1cc(S(=O)(=O)C2CCCC2)cc(=O)n1C(CC(C)C)C(=O)Nc1nccs1,733,6.0–6.5（0.32–1 µM）,6.1,6.1,790.0,activation,TRUE,,73.0,中,2,1,,O=C(Cn1ccc(S(=O)(=O)C2CCCC2)cc1=O)Nc1nccs1,2,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,FALSE,,CHEMBL2346881,,,O=C(Nc1ncc(Cl)s1)[C@H](CC1CCCCO1)N1CCN(S(=O)(=O)C2CC2)CC1=O,734,6.0–6.5（0.32–1 µM）,6.1,6.1,790.0,activation,TRUE,,22.0,中,2,1,,O=C(Nc1nccs1)C(CC1CCCCO1)N1CCN(S(=O)(=O)C2CC2)CC1=O,1,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,FALSE,,CHEMBL3218728,,,CN1CCN(C(=O)Cn2cc(-c3cnc(NC(=O)C(CC4CCOCC4)c4ccc(S(=O)(=O)C5CC5)cc4)s3)nn2)CC1,736,6.0–6.5（0.32–1 µM）,6.1,6.1,790.0,activation,TRUE,1.4,,中,2,1,,O=C(Nc1ncc(-c2cn(CC(=O)N3CCNCC3)nn2)s1)C(CC1CCOCC1)c1ccc(S(=O)(=O)C2CC2)cc1,1,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,FALSE,,CHEMBL4063355,,,O=C(Nc1cnccn1)[C@H](CC1CCOCC1)n1ncc2c(S(=O)(=O)C3CC3)cccc21,739,6.0–6.5（0.32–1 µM）,6.1,6.1,790.0,activation,TRUE,,95.0,中,2,1,,O=C(Nc1cnccn1)C(CC1CCOCC1)n1ncc2c(S(=O)(=O)C3CC3)cccc21,1,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,FALSE,,CHEMBL4216383,,,COCC(C)Oc1cc(Oc2ccc(C(=O)N3CCC3)nc2)cc(C(=O)Nc2nc3c(s2)CN(C(=O)OC(C)(C)C)CC3)c1,755,6.0–6.5（0.32–1 µM）,6.06,6.06,870.0,activation,TRUE,2.1,,中,2,1,,O=C(Nc1nc2c(s1)CNCC2)c1cccc(Oc2ccc(C(=O)N3CCC3)nc2)c1,1,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,FALSE,,CHEMBL3338072,,,CNC(=O)Nc1ncc(Sc2ccccn2)cc1Oc1c(C)n[nH]c1C,757,6.0–6.5（0.32–1 µM）,6.055,6.46,345.0,activation_by_potency,FALSE,,,中,3,1,,c1ccc(Sc2cncc(Oc3cn[nH]c3)c2)nc1,1,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,FALSE,,CHEMBL4202493,,,COCC(C)Oc1cc(Oc2ccc(S(=O)(=O)N3CCC3)cc2)cc(C(=O)Nc2nc3c(s2)CN(C(=O)OC(C)(C)C)CC3)c1,758,6.0–6.5（0.32–1 µM）,6.05,6.05,900.0,activation,TRUE,3.26,,中,2,1,,O=C(Nc1nc2c(s1)CNCC2)c1cccc(Oc2ccc(S(=O)(=O)N3CCC3)cc2)c1,1,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,FALSE,,CHEMBL4212586,,,COCC(C)Oc1cc(Oc2ccc(S(C)(=O)=O)cc2)cc(C(=O)Nc2nc3c(s2)CN(c2ccccn2)CC3)c1,759,6.0–6.5（0.32–1 µM）,6.05,6.05,890.0,activation,TRUE,2.39,,中,2,1,,O=C(Nc1nc2c(s1)CN(c1ccccn1)CC2)c1cccc(Oc2ccccc2)c1,1,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,FALSE,,CHEMBL1257864,,,CNC(=O)NC(=O)/C(=C/C1CCCC1)c1ccc(-n2nnnc2C)c(F)c1,763,6.0–6.5（0.32–1 µM）,6.04,6.04,904.0,activation_by_potency,FALSE,,,弱,1,1,,C(=CC1CCCC1)c1ccc(-n2cnnn2)cc1,1,TRUE
P3,储备：效力 6.0–7.0，骨架代表，作结构起点,FALSE,,CHEMBL2204657,,,Cc1cnc(NC(=O)c2cc(Oc3cnc(C(=O)N(C)C)nc3)c3cn(C)nc3c2)cn1,765,6.0–6.5（0.32–1 µM）,6.04,6.04,910.0,activation_by_potency,FALSE,,,中,3,1,,O=C(Nc1cnccn1)c1cc(Oc2cncnc2)c2c[nH]nc2c1,1,TRUE
