molecule_chembl_id,molecule_pref_name,assay_chembl_id,activity_id,standard_type,standard_relation,standard_value,standard_units,pchembl_value,metric_role,metric_scale,value_nm,pactivity,role_rule,glucose_mM_parsed,activity_comment,potential_duplicate,doc_chembl_id,doc_year,src_short_name,assay_description
CHEMBL549417,,CHEMBL1032035,2670690,EC50,=,120,nM,6.92,potency,concentration,120.0,6.92,EC50 为标准化浓度型效力指标,10,,0,CHEMBL1151922,2009,LITERATURE,Activation of flag-tagged human recombinant liver glucokinase expressed in Escherichia coli by glucose-6-phosphate dehydrogenase coupled continuous spectrophotometric assay in presence of 10 mM glucose
CHEMBL549556,,CHEMBL1032034,2670644,EC50,=,24000,nM,4.62,potency,concentration,24000.0,4.62,EC50 为标准化浓度型效力指标,2.5,,0,CHEMBL1151922,2009,LITERATURE,Activation of flag-tagged human recombinant liver glucokinase expressed in Escherichia coli by glucose-6-phosphate dehydrogenase coupled continuous spectrophotometric assay in presence of 2.5 mM glucose
CHEMBL549556,,CHEMBL1032035,2670677,EC50,=,7300,nM,5.14,potency,concentration,7300.0,5.14,EC50 为标准化浓度型效力指标,10,,0,CHEMBL1151922,2009,LITERATURE,Activation of flag-tagged human recombinant liver glucokinase expressed in Escherichia coli by glucose-6-phosphate dehydrogenase coupled continuous spectrophotometric assay in presence of 10 mM glucose
CHEMBL549829,,CHEMBL1032034,2670648,EC50,=,360,nM,6.44,potency,concentration,360.0,6.44,EC50 为标准化浓度型效力指标,2.5,,0,CHEMBL1151922,2009,LITERATURE,Activation of flag-tagged human recombinant liver glucokinase expressed in Escherichia coli by glucose-6-phosphate dehydrogenase coupled continuous spectrophotometric assay in presence of 2.5 mM glucose
CHEMBL549829,,CHEMBL1032035,2670681,EC50,=,200,nM,6.7,potency,concentration,200.0,6.7,EC50 为标准化浓度型效力指标,10,,0,CHEMBL1151922,2009,LITERATURE,Activation of flag-tagged human recombinant liver glucokinase expressed in Escherichia coli by glucose-6-phosphate dehydrogenase coupled continuous spectrophotometric assay in presence of 10 mM glucose
CHEMBL550378,,CHEMBL1032034,2670643,EC50,=,30000,nM,4.52,potency,concentration,30000.0,4.52,EC50 为标准化浓度型效力指标,2.5,,0,CHEMBL1151922,2009,LITERATURE,Activation of flag-tagged human recombinant liver glucokinase expressed in Escherichia coli by glucose-6-phosphate dehydrogenase coupled continuous spectrophotometric assay in presence of 2.5 mM glucose
CHEMBL550378,,CHEMBL1032035,2670676,EC50,=,7400,nM,5.13,potency,concentration,7400.0,5.13,EC50 为标准化浓度型效力指标,10,,0,CHEMBL1151922,2009,LITERATURE,Activation of flag-tagged human recombinant liver glucokinase expressed in Escherichia coli by glucose-6-phosphate dehydrogenase coupled continuous spectrophotometric assay in presence of 10 mM glucose
CHEMBL550443,,CHEMBL1032034,2670639,EC50,=,1800,nM,5.75,potency,concentration,1800.0,5.75,EC50 为标准化浓度型效力指标,2.5,,0,CHEMBL1151922,2009,LITERATURE,Activation of flag-tagged human recombinant liver glucokinase expressed in Escherichia coli by glucose-6-phosphate dehydrogenase coupled continuous spectrophotometric assay in presence of 2.5 mM glucose
CHEMBL550443,,CHEMBL1032035,2670672,EC50,=,300,nM,6.52,potency,concentration,300.0,6.52,EC50 为标准化浓度型效力指标,10,,0,CHEMBL1151922,2009,LITERATURE,Activation of flag-tagged human recombinant liver glucokinase expressed in Escherichia coli by glucose-6-phosphate dehydrogenase coupled continuous spectrophotometric assay in presence of 10 mM glucose
CHEMBL550474,,CHEMBL1058313,2718883,EC50,=,5470,nM,5.26,potency,concentration,5470.0,5.26,EC50 为标准化浓度型效力指标,,,0,CHEMBL1153645,2009,LITERATURE,Activation of flag-tagged recombinant human liver glucokinase expressed in Escherichia coli assessed as glucose-6-phosphate dehydrogenase by spectrophotometry
CHEMBL550474,,CHEMBL1058314,2718897,Emax,=,93,%,,efficacy,percent,,,Emax 为激活幅度指标，按该 assay 内值域（max=138.0）判为 percent 尺度,,,0,CHEMBL1153645,2009,LITERATURE,"Activation of flag-tagged recombinant human liver glucokinase expressed in Escherichia coli assessed as glucose-6-phosphate dehydrogenase activity by spectrophotometry relative to 2-amino-5-(4-methyl-4H-1,2,4-triazol-3-ylthio)-N-(4-methylthiazol-2-yl)benzamide"
CHEMBL550739,,CHEMBL1058313,2718840,EC50,=,3000,nM,5.52,potency,concentration,3000.0,5.52,EC50 为标准化浓度型效力指标,,,0,CHEMBL1153645,2009,LITERATURE,Activation of flag-tagged recombinant human liver glucokinase expressed in Escherichia coli assessed as glucose-6-phosphate dehydrogenase by spectrophotometry
CHEMBL550739,,CHEMBL1058314,2718864,Emax,=,87,%,,efficacy,percent,,,Emax 为激活幅度指标，按该 assay 内值域（max=138.0）判为 percent 尺度,,,0,CHEMBL1153645,2009,LITERATURE,"Activation of flag-tagged recombinant human liver glucokinase expressed in Escherichia coli assessed as glucose-6-phosphate dehydrogenase activity by spectrophotometry relative to 2-amino-5-(4-methyl-4H-1,2,4-triazol-3-ylthio)-N-(4-methylthiazol-2-yl)benzamide"
CHEMBL550877,,CHEMBL1058318,2718896,Emax,,,,,unclassified,,,,"Emax 尺度无法判定（units=None, max=None）",,,0,CHEMBL1153645,2009,LITERATURE,"Activation of flag-tagged recombinant human liver glucokinase expressed in Escherichia coli assessed as glucose-6-phosphate dehydrogenase activity at 30 uM spectrophotometry relative to 2-amino-5-(4-methyl-4H-1,2,4-triazol-3-ylthio)-N-(4-methylthiazol-2-yl)benzamide"
CHEMBL550901,,CHEMBL1035543,2676449,EC50,=,100,nM,7,potency,concentration,100.0,7.0,EC50 为标准化浓度型效力指标,,,0,CHEMBL1151869,2009,LITERATURE,Activation of glucokinase
CHEMBL550904,,CHEMBL1032034,2670662,EC50,=,170,nM,6.77,potency,concentration,170.0,6.77,EC50 为标准化浓度型效力指标,2.5,,0,CHEMBL1151922,2009,LITERATURE,Activation of flag-tagged human recombinant liver glucokinase expressed in Escherichia coli by glucose-6-phosphate dehydrogenase coupled continuous spectrophotometric assay in presence of 2.5 mM glucose
CHEMBL550904,,CHEMBL1032035,2670695,EC50,=,60,nM,7.22,potency,concentration,60.0,7.22,EC50 为标准化浓度型效力指标,10,,0,CHEMBL1151922,2009,LITERATURE,Activation of flag-tagged human recombinant liver glucokinase expressed in Escherichia coli by glucose-6-phosphate dehydrogenase coupled continuous spectrophotometric assay in presence of 10 mM glucose
CHEMBL551043,,CHEMBL1035543,2676439,EC50,=,250,nM,6.6,potency,concentration,250.0,6.6,EC50 为标准化浓度型效力指标,,,0,CHEMBL1151869,2009,LITERATURE,Activation of glucokinase
CHEMBL551144,,CHEMBL1058313,2718834,EC50,=,1900,nM,5.72,potency,concentration,1900.0,5.72,EC50 为标准化浓度型效力指标,,,0,CHEMBL1153645,2009,LITERATURE,Activation of flag-tagged recombinant human liver glucokinase expressed in Escherichia coli assessed as glucose-6-phosphate dehydrogenase by spectrophotometry
CHEMBL551144,,CHEMBL1058314,2718863,Emax,=,83,%,,efficacy,percent,,,Emax 为激活幅度指标，按该 assay 内值域（max=138.0）判为 percent 尺度,,,0,CHEMBL1153645,2009,LITERATURE,"Activation of flag-tagged recombinant human liver glucokinase expressed in Escherichia coli assessed as glucose-6-phosphate dehydrogenase activity by spectrophotometry relative to 2-amino-5-(4-methyl-4H-1,2,4-triazol-3-ylthio)-N-(4-methylthiazol-2-yl)benzamide"
CHEMBL551183,,CHEMBL1032034,2670655,EC50,=,150,nM,6.82,potency,concentration,150.0,6.82,EC50 为标准化浓度型效力指标,2.5,,0,CHEMBL1151922,2009,LITERATURE,Activation of flag-tagged human recombinant liver glucokinase expressed in Escherichia coli by glucose-6-phosphate dehydrogenase coupled continuous spectrophotometric assay in presence of 2.5 mM glucose
CHEMBL551183,,CHEMBL1032035,2670688,EC50,=,70,nM,7.16,potency,concentration,70.0,7.16,EC50 为标准化浓度型效力指标,10,,0,CHEMBL1151922,2009,LITERATURE,Activation of flag-tagged human recombinant liver glucokinase expressed in Escherichia coli by glucose-6-phosphate dehydrogenase coupled continuous spectrophotometric assay in presence of 10 mM glucose
CHEMBL551445,,CHEMBL1035543,2676440,EC50,=,970,nM,6.01,potency,concentration,970.0,6.01,EC50 为标准化浓度型效力指标,,,0,CHEMBL1151869,2009,LITERATURE,Activation of glucokinase
CHEMBL551558,,CHEMBL1035543,2676443,EC50,=,57,nM,7.24,potency,concentration,57.0,7.24,EC50 为标准化浓度型效力指标,,,0,CHEMBL1151869,2009,LITERATURE,Activation of glucokinase
CHEMBL551648,,CHEMBL1035543,2676445,EC50,=,38,nM,7.42,potency,concentration,38.0,7.42,EC50 为标准化浓度型效力指标,,,0,CHEMBL1151869,2009,LITERATURE,Activation of glucokinase
CHEMBL551849,,CHEMBL1035543,2676446,EC50,=,120,nM,6.92,potency,concentration,120.0,6.92,EC50 为标准化浓度型效力指标,,,0,CHEMBL1151869,2009,LITERATURE,Activation of glucokinase
CHEMBL551911,,CHEMBL1032034,2670634,EC50,=,260,nM,6.58,potency,concentration,260.0,6.58,EC50 为标准化浓度型效力指标,2.5,,0,CHEMBL1151922,2009,LITERATURE,Activation of flag-tagged human recombinant liver glucokinase expressed in Escherichia coli by glucose-6-phosphate dehydrogenase coupled continuous spectrophotometric assay in presence of 2.5 mM glucose
CHEMBL551911,,CHEMBL1032034,2670653,EC50,=,460,nM,6.34,potency,concentration,460.0,6.34,EC50 为标准化浓度型效力指标,2.5,,0,CHEMBL1151922,2009,LITERATURE,Activation of flag-tagged human recombinant liver glucokinase expressed in Escherichia coli by glucose-6-phosphate dehydrogenase coupled continuous spectrophotometric assay in presence of 2.5 mM glucose
CHEMBL551911,,CHEMBL1032035,2670667,EC50,=,110,nM,6.96,potency,concentration,110.0,6.96,EC50 为标准化浓度型效力指标,10,,0,CHEMBL1151922,2009,LITERATURE,Activation of flag-tagged human recombinant liver glucokinase expressed in Escherichia coli by glucose-6-phosphate dehydrogenase coupled continuous spectrophotometric assay in presence of 10 mM glucose
CHEMBL551911,,CHEMBL1032035,2670686,EC50,=,120,nM,6.92,potency,concentration,120.0,6.92,EC50 为标准化浓度型效力指标,10,,0,CHEMBL1151922,2009,LITERATURE,Activation of flag-tagged human recombinant liver glucokinase expressed in Escherichia coli by glucose-6-phosphate dehydrogenase coupled continuous spectrophotometric assay in presence of 10 mM glucose
CHEMBL551974,,CHEMBL1032034,2670656,EC50,=,610,nM,6.21,potency,concentration,610.0,6.21,EC50 为标准化浓度型效力指标,2.5,,0,CHEMBL1151922,2009,LITERATURE,Activation of flag-tagged human recombinant liver glucokinase expressed in Escherichia coli by glucose-6-phosphate dehydrogenase coupled continuous spectrophotometric assay in presence of 2.5 mM glucose
CHEMBL551974,,CHEMBL1032035,2670689,EC50,=,120,nM,6.92,potency,concentration,120.0,6.92,EC50 为标准化浓度型效力指标,10,,0,CHEMBL1151922,2009,LITERATURE,Activation of flag-tagged human recombinant liver glucokinase expressed in Escherichia coli by glucose-6-phosphate dehydrogenase coupled continuous spectrophotometric assay in presence of 10 mM glucose
CHEMBL551977,,CHEMBL1032034,2670650,EC50,=,150,nM,6.82,potency,concentration,150.0,6.82,EC50 为标准化浓度型效力指标,2.5,,0,CHEMBL1151922,2009,LITERATURE,Activation of flag-tagged human recombinant liver glucokinase expressed in Escherichia coli by glucose-6-phosphate dehydrogenase coupled continuous spectrophotometric assay in presence of 2.5 mM glucose
CHEMBL551977,,CHEMBL1032035,2670683,EC50,=,60,nM,7.22,potency,concentration,60.0,7.22,EC50 为标准化浓度型效力指标,10,,0,CHEMBL1151922,2009,LITERATURE,Activation of flag-tagged human recombinant liver glucokinase expressed in Escherichia coli by glucose-6-phosphate dehydrogenase coupled continuous spectrophotometric assay in presence of 10 mM glucose
CHEMBL552021,,CHEMBL1058313,2718835,EC50,=,1900,nM,5.72,potency,concentration,1900.0,5.72,EC50 为标准化浓度型效力指标,,,0,CHEMBL1153645,2009,LITERATURE,Activation of flag-tagged recombinant human liver glucokinase expressed in Escherichia coli assessed as glucose-6-phosphate dehydrogenase by spectrophotometry
CHEMBL552021,,CHEMBL1058314,2718875,Emax,=,110,%,,efficacy,percent,,,Emax 为激活幅度指标，按该 assay 内值域（max=138.0）判为 percent 尺度,,,0,CHEMBL1153645,2009,LITERATURE,"Activation of flag-tagged recombinant human liver glucokinase expressed in Escherichia coli assessed as glucose-6-phosphate dehydrogenase activity by spectrophotometry relative to 2-amino-5-(4-methyl-4H-1,2,4-triazol-3-ylthio)-N-(4-methylthiazol-2-yl)benzamide"
CHEMBL552083,,CHEMBL1058313,2718833,EC50,=,1700,nM,5.77,potency,concentration,1700.0,5.77,EC50 为标准化浓度型效力指标,,,0,CHEMBL1153645,2009,LITERATURE,Activation of flag-tagged recombinant human liver glucokinase expressed in Escherichia coli assessed as glucose-6-phosphate dehydrogenase by spectrophotometry
CHEMBL552083,,CHEMBL1058314,2718873,Emax,=,109,%,,efficacy,percent,,,Emax 为激活幅度指标，按该 assay 内值域（max=138.0）判为 percent 尺度,,,0,CHEMBL1153645,2009,LITERATURE,"Activation of flag-tagged recombinant human liver glucokinase expressed in Escherichia coli assessed as glucose-6-phosphate dehydrogenase activity by spectrophotometry relative to 2-amino-5-(4-methyl-4H-1,2,4-triazol-3-ylthio)-N-(4-methylthiazol-2-yl)benzamide"
CHEMBL552141,,CHEMBL1058318,2718903,Emax,,,,,unclassified,,,,"Emax 尺度无法判定（units=None, max=None）",,,0,CHEMBL1153645,2009,LITERATURE,"Activation of flag-tagged recombinant human liver glucokinase expressed in Escherichia coli assessed as glucose-6-phosphate dehydrogenase activity at 30 uM spectrophotometry relative to 2-amino-5-(4-methyl-4H-1,2,4-triazol-3-ylthio)-N-(4-methylthiazol-2-yl)benzamide"
CHEMBL552142,,CHEMBL1058318,2718904,Emax,,,,,unclassified,,,,"Emax 尺度无法判定（units=None, max=None）",,,0,CHEMBL1153645,2009,LITERATURE,"Activation of flag-tagged recombinant human liver glucokinase expressed in Escherichia coli assessed as glucose-6-phosphate dehydrogenase activity at 30 uM spectrophotometry relative to 2-amino-5-(4-methyl-4H-1,2,4-triazol-3-ylthio)-N-(4-methylthiazol-2-yl)benzamide"
CHEMBL552311,,CHEMBL1032034,2670651,EC50,=,750,nM,6.12,potency,concentration,750.0,6.12,EC50 为标准化浓度型效力指标,2.5,,0,CHEMBL1151922,2009,LITERATURE,Activation of flag-tagged human recombinant liver glucokinase expressed in Escherichia coli by glucose-6-phosphate dehydrogenase coupled continuous spectrophotometric assay in presence of 2.5 mM glucose
CHEMBL552311,,CHEMBL1032035,2670684,EC50,=,250,nM,6.6,potency,concentration,250.0,6.6,EC50 为标准化浓度型效力指标,10,,0,CHEMBL1151922,2009,LITERATURE,Activation of flag-tagged human recombinant liver glucokinase expressed in Escherichia coli by glucose-6-phosphate dehydrogenase coupled continuous spectrophotometric assay in presence of 10 mM glucose
CHEMBL552350,,CHEMBL1058313,2718825,EC50,=,360,nM,6.44,potency,concentration,360.0,6.44,EC50 为标准化浓度型效力指标,,,0,CHEMBL1153645,2009,LITERATURE,Activation of flag-tagged recombinant human liver glucokinase expressed in Escherichia coli assessed as glucose-6-phosphate dehydrogenase by spectrophotometry
CHEMBL552350,,CHEMBL1058313,2718837,EC50,=,2300,nM,5.64,potency,concentration,2300.0,5.64,EC50 为标准化浓度型效力指标,,,0,CHEMBL1153645,2009,LITERATURE,Activation of flag-tagged recombinant human liver glucokinase expressed in Escherichia coli assessed as glucose-6-phosphate dehydrogenase by spectrophotometry
CHEMBL552350,,CHEMBL1058314,2718860,Emax,=,67,%,,efficacy,percent,,,Emax 为激活幅度指标，按该 assay 内值域（max=138.0）判为 percent 尺度,,,0,CHEMBL1153645,2009,LITERATURE,"Activation of flag-tagged recombinant human liver glucokinase expressed in Escherichia coli assessed as glucose-6-phosphate dehydrogenase activity by spectrophotometry relative to 2-amino-5-(4-methyl-4H-1,2,4-triazol-3-ylthio)-N-(4-methylthiazol-2-yl)benzamide"
