molecule_chembl_id,molecule_pref_name,molecule_type,max_phase,canonical_smiles,standard_inchi_key,n_potency_records,potency_types,potency_nm_min,potency_nm_median,potency_nm_max,pactivity_max,pactivity_median,pactivity_min,pactivity_spread,n_potency_censored_gt,potency_censored_gt_min_nm,n_potency_censored_lt,potency_n_assays,potency_n_docs,potency_records,n_efficacy_records,efficacy_fold_max,efficacy_fold_max_source,n_efficacy_fold,efficacy_pct_max,efficacy_pct_max_source,n_efficacy_pct,efficacy_n_assays,efficacy_n_docs,efficacy_records,n_kinetic_records,kinetic_records,n_unclassified_records,unclassified_records,n_activities,n_assays,n_docs,doc_chembl_ids,doc_years,src_short_names,n_potential_duplicate,evidence_consistency,evidence_level,evidence_note
CHEMBL575302,,Small molecule,,COc1ccc2nc(NC(=O)C(CC3CCCC3)c3ccc(S(=O)(=O)N(C)C)cc3)sc2n1,PQQWGZZSLXLGEQ-UHFFFAOYSA-N,1,Activity:1,295.0,295.0,295.0,6.53,6.53,6.53,,0,,0,1,1,"[{""assay"": ""CHEMBL1053631"", ""type"": ""Activity"", ""relation"": ""="", ""value_nm"": 295.0, ""pactivity"": 6.53, ""doc"": ""CHEMBL1155225"", ""rule"": ""自由文本指标 Activity 受限提升为效力，描述命中：「half-maximal activat」""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL1155225""]",2009,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL575303,,Small molecule,,COc1ccc2nc(NC(=O)C(CC3CCCC3)c3ccc(S(=O)(=O)NC4CC4)cc3)sc2n1,BFVMMROZEZLKNK-UHFFFAOYSA-N,1,Activity:1,266.0,266.0,266.0,6.58,6.58,6.58,,0,,0,1,1,"[{""assay"": ""CHEMBL1053631"", ""type"": ""Activity"", ""relation"": ""="", ""value_nm"": 266.0, ""pactivity"": 6.58, ""doc"": ""CHEMBL1155225"", ""rule"": ""自由文本指标 Activity 受限提升为效力，描述命中：「half-maximal activat」""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL1155225""]",2009,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL575305,,Small molecule,,COc1ccc2nc(NC(=O)C(CC3CCCC3)c3ccc(S(=O)(=O)NCC(=O)O)cc3)sc2n1,YKLGWSWDUMWHGE-UHFFFAOYSA-N,1,Activity:1,1860.0,1860.0,1860.0,5.73,5.73,5.73,,0,,0,1,1,"[{""assay"": ""CHEMBL1053631"", ""type"": ""Activity"", ""relation"": ""="", ""value_nm"": 1860.0, ""pactivity"": 5.73, ""doc"": ""CHEMBL1155225"", ""rule"": ""自由文本指标 Activity 受限提升为效力，描述命中：「half-maximal activat」""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL1155225""]",2009,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL575495,,Small molecule,,COc1ccc2nc(NC(=O)C(CC3CCCC3)c3ccc(S(=O)(=O)NCc4ccco4)cc3)sc2n1,VYCOWOUFZJFBOD-UHFFFAOYSA-N,1,Activity:1,892.0,892.0,892.0,6.05,6.05,6.05,,0,,0,1,1,"[{""assay"": ""CHEMBL1053631"", ""type"": ""Activity"", ""relation"": ""="", ""value_nm"": 892.0, ""pactivity"": 6.05, ""doc"": ""CHEMBL1155225"", ""rule"": ""自由文本指标 Activity 受限提升为效力，描述命中：「half-maximal activat」""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL1155225""]",2009,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL575529,,Small molecule,,COc1ccc2nc(NC(=O)C(CC3CCCC3)c3ccc(S(=O)(=O)NC4CCCCC4)cc3)sc2n1,COHVEEIHPAJPAS-UHFFFAOYSA-N,1,Activity:1,302.0,302.0,302.0,6.52,6.52,6.52,,0,,0,1,1,"[{""assay"": ""CHEMBL1053631"", ""type"": ""Activity"", ""relation"": ""="", ""value_nm"": 302.0, ""pactivity"": 6.52, ""doc"": ""CHEMBL1155225"", ""rule"": ""自由文本指标 Activity 受限提升为效力，描述命中：「half-maximal activat」""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL1155225""]",2009,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL575705,,Small molecule,,Cn1cnnc1Sc1ccc2ncnc(Nc3nccs3)c2c1,NSAWKSYKZABCHW-UHFFFAOYSA-N,2,EC50:2,210.0,1155.0,2100.0,6.68,6.18,5.68,1.0,0,,0,2,1,"[{""assay"": ""CHEMBL1056161"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 2100.0, ""pactivity"": 5.68, ""doc"": ""CHEMBL1155212"", ""rule"": ""EC50 为标准化浓度型效力指标""}, {""assay"": ""CHEMBL1056163"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 210.0, ""pactivity"": 6.68, ""doc"": ""CHEMBL1155212"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",2,0.69,Emax@CHEMBL1056162,2,,,0,2,1,"[{""assay"": ""CHEMBL1056162"", ""type"": ""Emax"", ""scale"": ""fold"", ""value"": 0.69, ""units"": null, ""doc"": ""CHEMBL1155212"", ""rule"": ""Emax 为激活幅度指标，按该 assay 内值域（max=1.1）判为 fold 尺度""}, {""assay"": ""CHEMBL1056164"", ""type"": ""Emax"", ""scale"": ""fold"", ""value"": 0.47, ""units"": null, ""doc"": ""CHEMBL1155212"", ""rule"": ""Emax 为激活幅度指标，按该 assay 内值域（max=1.1）判为 fold 尺度""}]",0,,0,,4,4,1,"[""CHEMBL1155212""]",2009,LITERATURE,0,较一致（pActivity 极差 1.0，10 倍以内）,中,仅 1 篇文献支撑
CHEMBL575725,,Small molecule,,COc1ccc2nc(NC(=O)C(CC3CCCC3)c3ccc(S(=O)(=O)Nc4cccnc4)cc3)sc2n1,DHBRPNVHJRZIDB-UHFFFAOYSA-N,1,Activity:1,323.0,323.0,323.0,6.49,6.49,6.49,,0,,0,1,1,"[{""assay"": ""CHEMBL1053631"", ""type"": ""Activity"", ""relation"": ""="", ""value_nm"": 323.0, ""pactivity"": 6.49, ""doc"": ""CHEMBL1155225"", ""rule"": ""自由文本指标 Activity 受限提升为效力，描述命中：「half-maximal activat」""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL1155225""]",2009,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL575726,,Small molecule,,COc1ccc2nc(NC(=O)[C@H](CC3CCCC3)c3ccc(S(=O)(=O)N4CCN(C)CC4)cc3)sc2n1,GMGMDWSPSKXMJH-OAQYLSRUSA-N,2,Activity:1; EC50:1,23.0,72.5,122.0,7.64,7.275,6.91,0.73,0,,0,2,2,"[{""assay"": ""CHEMBL1053631"", ""type"": ""Activity"", ""relation"": ""="", ""value_nm"": 23.0, ""pactivity"": 7.64, ""doc"": ""CHEMBL1155225"", ""rule"": ""自由文本指标 Activity 受限提升为效力，描述命中：「half-maximal activat」""}, {""assay"": ""CHEMBL3223666"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 122.0, ""pactivity"": 6.91, ""doc"": ""CHEMBL3217627"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",0,,,0,,,0,0,0,,0,,0,,2,2,2,"[""CHEMBL1155225"", ""CHEMBL3217627""]",2009; 2011,LITERATURE,0,较一致（pActivity 极差 0.73，10 倍以内）,强,
CHEMBL575736,,Small molecule,,COc1ccc2nc(NC(=O)C(CC3CCCC3)c3ccc(S(=O)(=O)NC4CCOCC4)cc3)sc2n1,LPTWSMUFAICRJY-UHFFFAOYSA-N,1,Activity:1,305.0,305.0,305.0,6.52,6.52,6.52,,0,,0,1,1,"[{""assay"": ""CHEMBL1053631"", ""type"": ""Activity"", ""relation"": ""="", ""value_nm"": 305.0, ""pactivity"": 6.52, ""doc"": ""CHEMBL1155225"", ""rule"": ""自由文本指标 Activity 受限提升为效力，描述命中：「half-maximal activat」""}]",0,,,0,,,0,0,0,,0,,0,,1,1,1,"[""CHEMBL1155225""]",2009,LITERATURE,0,不适用（可定量效力值不足 2 个 assay）,弱,仅 1 篇文献支撑
CHEMBL575903,,Small molecule,,Cc1csc(Nc2ncnc3ccc(Sc4nncn4C)cc23)n1,DPRXXHHICPMXGX-UHFFFAOYSA-N,2,EC50:2,920.0,1510.0,2100.0,6.04,5.86,5.68,0.36,0,,0,2,1,"[{""assay"": ""CHEMBL1056161"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 2100.0, ""pactivity"": 5.68, ""doc"": ""CHEMBL1155212"", ""rule"": ""EC50 为标准化浓度型效力指标""}, {""assay"": ""CHEMBL1056163"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 920.0, ""pactivity"": 6.04, ""doc"": ""CHEMBL1155212"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",2,0.7,Emax@CHEMBL1056164,2,,,0,2,1,"[{""assay"": ""CHEMBL1056162"", ""type"": ""Emax"", ""scale"": ""fold"", ""value"": 0.67, ""units"": null, ""doc"": ""CHEMBL1155212"", ""rule"": ""Emax 为激活幅度指标，按该 assay 内值域（max=1.1）判为 fold 尺度""}, {""assay"": ""CHEMBL1056164"", ""type"": ""Emax"", ""scale"": ""fold"", ""value"": 0.7, ""units"": null, ""doc"": ""CHEMBL1155212"", ""rule"": ""Emax 为激活幅度指标，按该 assay 内值域（max=1.1）判为 fold 尺度""}]",0,,0,,4,4,1,"[""CHEMBL1155212""]",2009,LITERATURE,0,一致（pActivity 极差 0.36，3 倍以内）,中,仅 1 篇文献支撑
CHEMBL575904,,Small molecule,,Cc1nsc(Nc2ncnc3ccc(Oc4c(F)cccc4S(C)(=O)=O)cc23)n1,KLYQDJNGFRQPRS-UHFFFAOYSA-N,2,EC50:2,40.0,75.0,110.0,7.4,7.18,6.96,0.44,0,,0,2,1,"[{""assay"": ""CHEMBL1056161"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 110.0, ""pactivity"": 6.96, ""doc"": ""CHEMBL1155212"", ""rule"": ""EC50 为标准化浓度型效力指标""}, {""assay"": ""CHEMBL1056163"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 40.0, ""pactivity"": 7.4, ""doc"": ""CHEMBL1155212"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",2,1.1,Emax@CHEMBL1056164,2,,,0,2,1,"[{""assay"": ""CHEMBL1056162"", ""type"": ""Emax"", ""scale"": ""fold"", ""value"": 1, ""units"": null, ""doc"": ""CHEMBL1155212"", ""rule"": ""Emax 为激活幅度指标，按该 assay 内值域（max=1.1）判为 fold 尺度""}, {""assay"": ""CHEMBL1056164"", ""type"": ""Emax"", ""scale"": ""fold"", ""value"": 1.1, ""units"": null, ""doc"": ""CHEMBL1155212"", ""rule"": ""Emax 为激活幅度指标，按该 assay 内值域（max=1.1）判为 fold 尺度""}]",0,,0,,4,4,1,"[""CHEMBL1155212""]",2009,LITERATURE,0,一致（pActivity 极差 0.44，3 倍以内）,中,仅 1 篇文献支撑
CHEMBL575905,,Small molecule,,CS(=O)(=O)c1cccc(F)c1Oc1ccc2ncnc(Nc3ccccn3)c2c1,GBCXGXUCWUJGOS-UHFFFAOYSA-N,2,EC50:2,180.0,16590.0,33000.0,6.75,5.615,4.48,2.27,0,,0,2,1,"[{""assay"": ""CHEMBL1056161"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 180.0, ""pactivity"": 6.75, ""doc"": ""CHEMBL1155212"", ""rule"": ""EC50 为标准化浓度型效力指标""}, {""assay"": ""CHEMBL1056163"", ""type"": ""EC50"", ""relation"": ""="", ""value_nm"": 33000.0, ""pactivity"": 4.48, ""doc"": ""CHEMBL1155212"", ""rule"": ""EC50 为标准化浓度型效力指标""}]",2,0.6,Emax@CHEMBL1056162,2,,,0,2,1,"[{""assay"": ""CHEMBL1056162"", ""type"": ""Emax"", ""scale"": ""fold"", ""value"": 0.6, ""units"": null, ""doc"": ""CHEMBL1155212"", ""rule"": ""Emax 为激活幅度指标，按该 assay 内值域（max=1.1）判为 fold 尺度""}, {""assay"": ""CHEMBL1056164"", ""type"": ""Emax"", ""scale"": ""fold"", ""value"": 0.34, ""units"": null, ""doc"": ""CHEMBL1155212"", ""rule"": ""Emax 为激活幅度指标，按该 assay 内值域（max=1.1）判为 fold 尺度""}]",0,,0,,4,4,1,"[""CHEMBL1155212""]",2009,LITERATURE,0,分歧（pActivity 极差 2.27，超过 10 倍）,中,仅 1 篇文献支撑
