molecule_chembl_id,molecule_pref_name,max_phase,first_approval,molecule_type,structure_type,source,activity_evidence,curated_direction,curated_mechanism,found_by_drug_annotation,parent_chembl_id,dedup_group,is_dedup_representative,is_salt,priority,potency_band,pactivity_median,potency_nm_min,direction,canonical_smiles,standard_inchi_key,mw_freebase,full_mwt,alogp,hba,hbd,psa,rtb,num_ro5_violations,aromatic_rings,heavy_atoms,qed_weighted,full_molformula,n_structural_alerts,structural_alert_sets,lle_max,murcko_scaffold,scaffold_cluster_size,is_scaffold_representative,is_positive_control,control_name
CHEMBL3976898,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3976898,CHEMBL3976898,TRUE,FALSE,P4,7.0–7.5（32–100 nM）,7.0,100.0,activation_by_potency,CCOC(=O)c1cccc(Oc2cnc(NC(=O)C(OC3CCOCC3)c3ccc(S(=O)(=O)C4CC4)cc3)s2)c1,KEQZCFPPVXWESH-UHFFFAOYSA-N,586.69,586.69,4.92,10,1,130.12,11,1,3,40,0.31,C28H30N2O8S2,1,"[""MLSMR""]",2.08,O=C(Nc1ncc(Oc2ccccc2)s1)C(OC1CCOCC1)c1ccc(S(=O)(=O)C2CC2)cc1,11,FALSE,FALSE,
CHEMBL3978176,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3978176,CHEMBL3978176,TRUE,FALSE,P4,7.0–7.5（32–100 nM）,7.0,100.0,activation_by_potency,O=C(Nc1ncc(Oc2ccc(CO)cc2)s1)C(OC1CCOCC1)c1ccc(S(=O)(=O)C2CC2)cc1,AYYYOGLTNGCDLF-UHFFFAOYSA-N,544.65,544.65,4.24,9,2,124.05,10,1,3,37,0.39,C26H28N2O7S2,0,,2.76,O=C(Nc1ncc(Oc2ccccc2)s1)C(OC1CCOCC1)c1ccc(S(=O)(=O)C2CC2)cc1,11,FALSE,FALSE,
CHEMBL4062882,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL4062882,CHEMBL4062882,TRUE,FALSE,P4,7.0–7.5（32–100 nM）,7.0,100.0,activation,O=C(Nc1ncc(F)s1)[C@H](CC1CCOCC1)n1ncc2c(S(=O)(=O)C3CC3)cc(O)cc21,UKFJOAZAZSQUJZ-KRWDZBQOSA-N,494.57,494.57,3.27,9,2,123.41,7,0,3,33,0.52,C21H23FN4O5S2,0,,3.73,O=C(Nc1nccs1)C(CC1CCOCC1)n1ncc2c(S(=O)(=O)C3CC3)cccc21,8,FALSE,FALSE,
CHEMBL4063950,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL4063950,CHEMBL4063950,TRUE,FALSE,P4,7.0–7.5（32–100 nM）,7.0,100.0,activation,N#Cc1cc(S(=O)(=O)C2CC2)c2cnn(C(CC3CCOCC3)C(=O)Nc3ncc(F)s3)c2c1,XLQHBYCHEWPRHA-UHFFFAOYSA-N,503.58,503.58,3.44,9,1,126.97,7,1,3,34,0.52,C22H22FN5O4S2,0,,3.56,O=C(Nc1nccs1)C(CC1CCOCC1)n1ncc2c(S(=O)(=O)C3CC3)cccc21,8,FALSE,FALSE,
CHEMBL4085525,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL4085525,CHEMBL4085525,TRUE,FALSE,P4,7.0–7.5（32–100 nM）,7.0,100.0,activation,NC(=O)c1cc(S(=O)(=O)C2CC2)c2cnn([C@@H](CC3CCOCC3)C(=O)Nc3ncc(F)s3)c2c1,ZNWXQJQASUSFFX-KRWDZBQOSA-N,521.6,521.6,2.66,9,2,146.27,8,1,3,35,0.46,C22H24FN5O5S2,0,,4.34,O=C(Nc1nccs1)C(CC1CCOCC1)n1ncc2c(S(=O)(=O)C3CC3)cccc21,8,FALSE,FALSE,
CHEMBL4090814,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL4090814,CHEMBL4090814,TRUE,FALSE,P4,7.0–7.5（32–100 nM）,7.0,100.0,activation,COc1cc(S(=O)(=O)C2CC2)c2cnn([C@@H](CC3CCOCC3)C(=O)Nc3ncc(F)s3)c2c1,DHHJSNCNVAZFJD-SFHVURJKSA-N,508.6,508.6,3.57,9,1,112.41,8,1,3,34,0.49,C22H25FN4O5S2,0,,3.43,O=C(Nc1nccs1)C(CC1CCOCC1)n1ncc2c(S(=O)(=O)C3CC3)cccc21,8,FALSE,FALSE,
CHEMBL550901,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL550901,CHEMBL550901,TRUE,FALSE,P4,7.0–7.5（32–100 nM）,7.0,100.0,activation_by_potency,Cc1cccc(Sc2ccc(Sc3nnc[nH]3)nc2C(=O)Nc2nccs2)c1,MFKQBDAVNUYGAW-UHFFFAOYSA-N,426.55,426.55,4.52,8,2,96.45,6,0,4,28,0.47,C18H14N6OS3,0,,2.48,O=C(Nc1nccs1)c1nc(Sc2nnc[nH]2)ccc1Sc1ccccc1,11,FALSE,FALSE,
CHEMBL550904,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL550904,CHEMBL550904,TRUE,FALSE,P4,6.5–7.0（0.1–0.32 µM）,6.995,60.0,activation_by_potency,CC(C)Oc1cc(Oc2ccc(S(C)(=O)=O)cc2)cc(C(=O)Nc2nccs2)c1,IBDWQXAELRUGCY-UHFFFAOYSA-N,432.52,432.52,4.38,7,1,94.59,7,0,3,29,0.6,C20H20N2O5S2,0,,2.84,O=C(Nc1nccs1)c1cccc(Oc2ccccc2)c1,46,FALSE,FALSE,
CHEMBL1257743,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL1257743,CHEMBL1257743,TRUE,FALSE,P4,6.5–7.0（0.1–0.32 µM）,6.99,102.0,activation_by_potency,Cc1nnnn1-c1ccc(/C(=C\C2CCCC2)C(=O)Nc2nccs2)cc1F,YJDPXMKSUFTHMS-XNTDXEJSSA-N,398.47,398.47,3.78,7,1,85.59,5,0,3,28,0.66,C19H19FN6OS,3,"[""Dundee"", ""MLSMR""]",,O=C(Nc1nccs1)C(=CC1CCCC1)c1ccc(-n2cnnn2)cc1,2,FALSE,FALSE,
CHEMBL551183,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL551183,CHEMBL551183,TRUE,FALSE,P4,6.5–7.0（0.1–0.32 µM）,6.99,70.0,activation_by_potency,CC(CO)Oc1cc(Oc2ccc(S(C)(=O)=O)cc2)cc(C(=O)Nc2nccs2)c1,WXZJALPRVRLDDJ-UHFFFAOYSA-N,448.52,448.52,3.35,8,2,114.82,8,0,3,30,0.54,C20H20N2O6S2,0,,3.8,O=C(Nc1nccs1)c1cccc(Oc2ccccc2)c1,46,FALSE,FALSE,
CHEMBL4522622,,,,Unknown,MOL,activity,TRUE,,,,CHEMBL4522622,CHEMBL4522622,TRUE,FALSE,P4,6.5–7.0（0.1–0.32 µM）,6.985,98.0,activation_by_potency,CCOCCc1cnc(NC(=O)NC)cc1Oc1cncc(C)c1,KKYXCDNGTUJMIB-UHFFFAOYSA-N,330.39,330.39,2.91,5,2,85.37,7,0,2,24,0.76,C17H22N4O3,1,"[""Dundee""]",4.1,c1cncc(Oc2ccncc2)c1,5,FALSE,FALSE,
CHEMBL3235158,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3235158,CHEMBL3235158,TRUE,FALSE,P4,6.5–7.0（0.1–0.32 µM）,6.97,106.0,activation_by_potency,C#CCNCc1csc(NC(=O)c2cc(Oc3ccc(S(C)(=O)=O)cc3)cc(-c3ncccc3C)c2)n1,AMDDBPFZRBYGQL-UHFFFAOYSA-N,532.65,532.65,4.68,8,2,110.28,9,1,4,37,0.24,C27H24N4O4S2,2,"[""Dundee""]",2.29,O=C(Nc1nccs1)c1cc(Oc2ccccc2)cc(-c2ccccn2)c1,11,FALSE,FALSE,
CHEMBL3891616,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3891616,CHEMBL3891616,TRUE,FALSE,P4,6.5–7.0（0.1–0.32 µM）,6.97,108.1,activation_by_potency,CN1C(=O)CCC1c1cc2[nH]c(-c3ccc(CC(C)(C)C(=O)O)cn3)cc2cc1Oc1ccc(S(C)(=O)=O)nc1,YYXISRAYPWBMSF-UHFFFAOYSA-N,562.65,562.65,4.77,7,2,142.55,8,1,4,40,0.31,C29H30N4O6S,0,,2.2,O=C1CCC(c2cc3[nH]c(-c4ccccn4)cc3cc2Oc2cccnc2)N1,8,FALSE,FALSE,
CHEMBL562878,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL562878,CHEMBL562878,TRUE,FALSE,P4,6.5–7.0（0.1–0.32 µM）,6.97,60.0,activation_by_potency,CCC(COC)Oc1cc(Oc2ccc(S(C)(=O)=O)cc2)cc(C(=O)Nc2nccs2)c1,VRBXCGKRKUYYIA-UHFFFAOYSA-N,476.58,476.58,4.4,8,1,103.82,10,0,3,32,0.46,C22H24N2O6S2,0,,2.82,O=C(Nc1nccs1)c1cccc(Oc2ccccc2)c1,46,FALSE,FALSE,
CHEMBL1778368,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL1778368,CHEMBL1778368,TRUE,FALSE,P4,6.5–7.0（0.1–0.32 µM）,6.96,110.0,activation_by_potency,COC[C@H](C)Oc1cc(Oc2cccc(Cl)c2)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,CFDAWJAORVZEEH-AWEZNQCLSA-N,456.88,456.88,4.89,6,2,106.98,9,0,3,32,0.47,C23H21ClN2O6,0,,2.07,O=C(Nc1ccccn1)c1cccc(Oc2ccccc2)c1,11,FALSE,FALSE,
CHEMBL2314799,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL2314799,CHEMBL2314799,TRUE,FALSE,P4,6.5–7.0（0.1–0.32 µM）,6.96,109.0,activation_by_potency,COC[C@H](C)Oc1cc(/C=C/c2ccc(F)cc2F)cc(C(=O)Nc2ccn(C)n2)c1,FBMJSQROMCFBKR-RGDDUWESSA-N,427.45,427.45,4.53,5,1,65.38,8,0,3,31,0.54,C23H23F2N3O3,2,"[""Dundee"", ""MLSMR""]",2.43,O=C(Nc1cc[nH]n1)c1cccc(C=Cc2ccccc2)c1,10,FALSE,FALSE,
CHEMBL2408130,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL2408130,CHEMBL2408130,TRUE,FALSE,P4,6.5–7.0（0.1–0.32 µM）,6.96,110.0,activation_by_potency,CNS(=O)(=O)c1ccc(Oc2cc(O[C@@H](C)CO)cc(-c3ncc(C)c(=O)[nH]3)c2)cc1,WTKNQQYYUGWBOX-AWEZNQCLSA-N,445.5,445.5,2.21,7,3,130.61,8,0,3,31,0.48,C21H23N3O6S,1,"[""MLSMR""]",4.75,O=c1ccnc(-c2cccc(Oc3ccccc3)c2)[nH]1,12,FALSE,FALSE,
CHEMBL2408132,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL2408132,CHEMBL2408132,TRUE,FALSE,P4,6.5–7.0（0.1–0.32 µM）,6.96,110.0,activation_by_potency,Cc1ccc(NC(=O)c2cc(Oc3ccc(S(C)(=O)=O)cc3)cc(OC(C)C)c2)nc1,BUICPXPKYZQWMX-UHFFFAOYSA-N,440.52,440.52,4.63,6,1,94.59,7,0,3,31,0.58,C23H24N2O5S,0,,2.33,O=C(Nc1ccccn1)c1cccc(Oc2ccccc2)c1,11,FALSE,FALSE,
CHEMBL3358431,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3358431,CHEMBL3358431,TRUE,FALSE,P4,6.5–7.0（0.1–0.32 µM）,6.96,110.0,activation_by_potency,CCc1ncccc1Oc1cc(CCCC(C)(C)O)cnc1NC(=O)NC,UKIPUFLXFPRFNY-UHFFFAOYSA-N,372.47,372.47,3.68,5,3,96.37,8,0,2,27,0.66,C20H28N4O3,0,,3.28,c1cncc(Oc2cccnc2)c1,9,FALSE,FALSE,
CHEMBL3358444,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3358444,CHEMBL3358444,TRUE,FALSE,P4,6.5–7.0（0.1–0.32 µM）,6.96,110.0,activation_by_potency,CCn1nccc1Oc1cc(C[C@H]2CC[C@](C)(O)CC2)cnc1NC(=O)NC,PWPGDNXSBLRVKY-OYOVHJISSA-N,387.48,387.48,3.33,6,3,101.3,6,0,2,28,0.71,C20H29N5O3,0,,3.63,c1cc(Oc2cncc(CC3CCCCC3)c2)[nH]n1,4,FALSE,FALSE,
CHEMBL4638126,,,,Unknown,MOL,activity,TRUE,,,,CHEMBL4638126,CHEMBL4638126,TRUE,FALSE,P4,6.5–7.0（0.1–0.32 µM）,6.95,112.0,activation_by_potency,CC(C)Cc1csc(Nc2ncc(Sc3ccncc3)cc2Oc2ccccc2)n1,CJEHEFWXHHALET-UHFFFAOYSA-N,434.59,434.59,6.82,7,1,59.93,8,1,4,30,0.33,C23H22N4OS2,0,,0.13,c1ccc(Oc2cc(Sc3ccncc3)cnc2Nc2nccs2)cc1,6,FALSE,FALSE,
CHEMBL2165619,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL2165619,CHEMBL2165619,TRUE,FALSE,P4,6.5–7.0（0.1–0.32 µM）,6.94,114.0,activation_by_potency,Cc1ccc(NC(=O)[C@H](CC2CCCC2)n2cnc(C(F)(F)F)c2)nc1,VLFQGVRGNGPZNM-AWEZNQCLSA-N,366.39,366.39,4.37,4,1,59.81,5,0,2,26,0.86,C18H21F3N4O,0,,2.57,O=C(Nc1ccccn1)C(CC1CCCC1)n1ccnc1,8,FALSE,FALSE,
CHEMBL2314803,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL2314803,CHEMBL2314803,TRUE,FALSE,P4,6.5–7.0（0.1–0.32 µM）,6.94,115.0,activation_by_potency,COC[C@H](C)Oc1cc(/C=C/c2ccccc2OC)cc(C(=O)Nc2ccn(C)n2)c1,REUAMPRHSZJGRY-FVNWOWOISA-N,421.5,421.5,4.27,6,1,74.61,9,0,3,31,0.52,C24H27N3O4,2,"[""Dundee"", ""MLSMR""]",2.67,O=C(Nc1cc[nH]n1)c1cccc(C=Cc2ccccc2)c1,10,FALSE,FALSE,
CHEMBL4454070,,,,Unknown,MOL,activity,TRUE,,,,CHEMBL4454070,CHEMBL4454070,TRUE,FALSE,P4,6.5–7.0（0.1–0.32 µM）,6.94,60.0,activation_by_potency,CNC(=O)Nc1cc(Oc2cncc(C)c2)c(-c2ccc(OCC(C)(C)O)nc2)cn1,QUISANLDBDCMPD-UHFFFAOYSA-N,423.47,423.47,3.54,7,3,118.49,7,0,3,31,0.53,C22H25N5O4,0,,3.68,c1cncc(Oc2ccncc2-c2cccnc2)c1,11,FALSE,FALSE,
CHEMBL562311,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL562311,CHEMBL562311,TRUE,FALSE,P4,6.5–7.0（0.1–0.32 µM）,6.94,70.0,activation_by_potency,COCC(C)Oc1cc(Oc2ccc(S(C)(=O)=O)cc2)cc(C(=O)Nc2nccs2)c1,DCUCWQYSNMLTSW-UHFFFAOYSA-N,462.55,462.55,4,8,1,103.82,9,0,3,31,0.51,C21H22N2O6S2,0,,3.15,O=C(Nc1nccs1)c1cccc(Oc2ccccc2)c1,46,FALSE,FALSE,
CHEMBL572842,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL572842,CHEMBL572842,TRUE,FALSE,P4,6.5–7.0（0.1–0.32 µM）,6.935,40.0,activation,Cn1ccc(Nc2ncnc3ccc(Oc4ncccc4F)cc23)n1,LGYVCLYNNRFEIE-UHFFFAOYSA-N,336.33,336.33,3.43,7,1,77.75,4,0,4,25,0.62,C17H13FN6O,0,,3.97,c1ccc(Oc2ccc3ncnc(Nc4cc[nH]n4)c3c2)nc1,6,FALSE,FALSE,
CHEMBL3960517,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3960517,CHEMBL3960517,TRUE,FALSE,P4,6.5–7.0（0.1–0.32 µM）,6.93,118.2,activation_by_potency,CN1C(=O)CCC1c1cc2[nH]c(-c3nc(CC(=O)O)cs3)cc2cc1Oc1ccc(S(C)(=O)=O)cc1,AGPHGILGVULVFC-UHFFFAOYSA-N,525.61,525.61,4.41,7,2,129.66,7,1,4,36,0.37,C25H23N3O6S2,0,,2.52,O=C1CCC(c2cc3[nH]c(-c4nccs4)cc3cc2Oc2ccccc2)N1,5,FALSE,FALSE,
CHEMBL3985968,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3985968,CHEMBL3985968,TRUE,FALSE,P4,6.5–7.0（0.1–0.32 µM）,6.93,116.2,activation_by_potency,CN1C(=O)CCC1c1cc2[nH]c(-c3ccc(C(=O)NCCC(=O)O)cn3)cc2cc1Oc1ccc(S(C)(=O)=O)nc1,QOZCKIUIQZJKPF-UHFFFAOYSA-N,577.62,577.62,3.32,8,3,171.65,9,1,4,41,0.27,C28H27N5O7S,1,"[""MLSMR""]",3.61,O=C1CCC(c2cc3[nH]c(-c4ccccn4)cc3cc2Oc2cccnc2)N1,8,FALSE,FALSE,
CHEMBL577190,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL577190,CHEMBL577190,TRUE,FALSE,P4,6.5–7.0（0.1–0.32 µM）,6.93,117.0,activation_by_potency,COc1ccc2nc(NC(=O)C(CC3CCCC3)c3ccc(S(=O)(=O)NCCN(C)C)cc3)sc2n1,SNNHMOIYFKPOKT-UHFFFAOYSA-N,531.7,531.7,3.84,8,2,113.52,11,1,3,36,0.39,C25H33N5O4S2,2,"[""MLSMR""]",,O=C(Nc1nc2cccnc2s1)C(CC1CCCC1)c1ccccc1,11,FALSE,FALSE,
CHEMBL1165817,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL1165817,CHEMBL1165817,TRUE,FALSE,P4,6.5–7.0（0.1–0.32 µM）,6.92,120.0,activation,O=C(Nc1nc2c(s1)CCCC2)[C@H](CC1CCOCC1)c1ccc(S(=O)(=O)C2CC2)cc1,ZNVQMTZHVCRFNC-HXUWFJFHSA-N,474.65,474.65,4.5,6,1,85.36,7,0,2,32,0.64,C24H30N2O4S2,0,,2.42,O=C(Nc1nc2c(s1)CCCC2)C(CC1CCOCC1)c1ccc(S(=O)(=O)C2CC2)cc1,2,FALSE,FALSE,
CHEMBL2314798,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL2314798,CHEMBL2314798,TRUE,FALSE,P4,6.5–7.0（0.1–0.32 µM）,6.92,119.0,activation_by_potency,COC[C@H](C)Oc1cc(/C=C/c2ccc(F)cc2)cc(C(=O)Nc2ccn(C)n2)c1,PCJDRDWQCZXOQF-APHBUQMISA-N,409.46,409.46,4.4,5,1,65.38,8,0,3,30,0.56,C23H24FN3O3,2,"[""Dundee"", ""MLSMR""]",2.52,O=C(Nc1cc[nH]n1)c1cccc(C=Cc2ccccc2)c1,10,FALSE,FALSE,
CHEMBL2315022,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL2315022,CHEMBL2315022,TRUE,FALSE,P4,6.5–7.0（0.1–0.32 µM）,6.92,120.0,activation_by_potency,COC[C@H](C)Oc1cc(/C=C/c2ccc(F)cc2)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,LDAPMZARMAXHRF-CWDCEQMOSA-N,450.47,450.47,4.76,5,2,97.75,9,0,3,33,0.46,C25H23FN2O5,2,"[""Dundee"", ""MLSMR""]",2.16,O=C(Nc1ccccn1)c1cccc(C=Cc2ccccc2)c1,10,FALSE,FALSE,
CHEMBL3358425,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3358425,CHEMBL3358425,TRUE,FALSE,P4,6.5–7.0（0.1–0.32 µM）,6.92,120.0,activation_by_potency,CCc1ncccc1Oc1cc(CC(C)C)cnc1NC(=O)NC,BALRZLCXFDPYFL-UHFFFAOYSA-N,328.42,328.42,3.78,4,2,76.14,6,0,2,24,0.85,C18H24N4O2,0,,3.14,c1cncc(Oc2cccnc2)c1,9,FALSE,FALSE,
CHEMBL3358443,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3358443,CHEMBL3358443,TRUE,FALSE,P4,6.5–7.0（0.1–0.32 µM）,6.92,120.0,activation_by_potency,CCn1nccc1Oc1cc(C[C@H]2CC[C@@H](O)CC2)cnc1NC(=O)NC,TVECBCSUBQOPBW-OTVXOJSOSA-N,373.46,373.46,2.94,6,3,101.3,6,0,2,27,0.72,C19H27N5O3,0,,3.98,c1cc(Oc2cncc(CC3CCCCC3)c2)[nH]n1,4,FALSE,FALSE,
CHEMBL4093271,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL4093271,CHEMBL4093271,TRUE,FALSE,P4,6.5–7.0（0.1–0.32 µM）,6.92,120.0,activation,O=C(Nc1ncc(F)s1)[C@H](CC1CCOCC1)n1ncc2c(S(=O)(=O)C3CC3)cc(F)cc21,BTBPVWQJZDELHN-KRWDZBQOSA-N,496.56,496.56,3.7,8,1,103.18,7,0,3,33,0.54,C21H22F2N4O4S2,0,,3.22,O=C(Nc1nccs1)C(CC1CCOCC1)n1ncc2c(S(=O)(=O)C3CC3)cccc21,8,FALSE,FALSE,
CHEMBL551849,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL551849,CHEMBL551849,TRUE,FALSE,P4,6.5–7.0（0.1–0.32 µM）,6.92,120.0,activation_by_potency,COc1ccc(Sc2ccc(Sc3nnc[nH]3)nc2C(=O)Nc2nccs2)cc1,KRZPKMOKWVFLBI-UHFFFAOYSA-N,442.55,442.55,4.22,9,2,105.68,7,0,4,29,0.44,C18H14N6O2S3,0,,2.7,O=C(Nc1nccs1)c1nc(Sc2nnc[nH]2)ccc1Sc1ccccc1,11,FALSE,FALSE,
CHEMBL564110,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL564110,CHEMBL564110,TRUE,FALSE,P4,6.5–7.0（0.1–0.32 µM）,6.92,120.0,activation_by_potency,Cn1cnnc1Sc1ccc(Sc2ccc(F)cc2)c(C(=O)Nc2nccs2)n1,YIYCQXYPCZMPSG-UHFFFAOYSA-N,444.54,444.54,4.36,9,1,85.59,6,0,4,29,0.47,C18H13FN6OS3,0,,2.56,O=C(Nc1nccs1)c1nc(Sc2nnc[nH]2)ccc1Sc1ccccc1,11,FALSE,FALSE,
CHEMBL4544957,,,,Unknown,MOL,activity,TRUE,,,,CHEMBL4544957,CHEMBL4544957,TRUE,FALSE,P4,6.5–7.0（0.1–0.32 µM）,6.905,110.0,activation_by_potency,CNC(=O)Nc1cc(Oc2cncc(C)c2)c([C@H]2C[C@@H](O)C2)cn1,WDQHHGIWBRALLU-TXEJJXNPSA-N,328.37,328.37,2.57,5,3,96.37,4,0,2,24,0.8,C17H20N4O3,0,,4.39,c1cncc(Oc2ccncc2C2CCC2)c1,6,FALSE,FALSE,
CHEMBL2206792,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL2206792,CHEMBL2206792,TRUE,FALSE,P4,6.5–7.0（0.1–0.32 µM）,6.9,125.89,activation_by_potency,COCC[C@H](Oc1ncnc2c1cnn2-c1ccccc1OC)C(=O)Nc1ccc(C)cn1,GFGJRYIVRRQONC-IBGZPJMESA-N,448.48,448.48,2.95,9,1,113.28,9,0,4,33,0.42,C23H24N6O4,1,"[""MLSMR""]",3.95,O=C(COc1ncnc2c1cnn2-c1ccccc1)Nc1ccccn1,18,FALSE,FALSE,
CHEMBL3221488,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3221488,CHEMBL3221488,TRUE,FALSE,P4,6.5–7.0（0.1–0.32 µM）,6.9,125.89,activation_by_potency,Cc1ccc(NC(=O)[C@H](COC(C)C)Oc2ncnc3c2cnn3-c2ccccc2Cl)nc1,CICZOZOHLKSIHE-IBGZPJMESA-N,466.93,466.93,3.98,8,1,104.05,8,0,4,33,0.42,C23H23ClN6O3,1,"[""MLSMR""]",2.92,O=C(COc1ncnc2c1cnn2-c1ccccc1)Nc1ccccn1,18,FALSE,FALSE,
CHEMBL3221494,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3221494,CHEMBL3221494,TRUE,FALSE,P4,6.5–7.0（0.1–0.32 µM）,6.9,125.89,activation_by_potency,CC(C)OC[C@H](Oc1ncnc2c1cnn2-c1ccccc1Cl)C(=O)Nc1ccc(Cl)cn1,TULDQRGKIWKKNV-SFHVURJKSA-N,487.35,487.35,4.33,8,1,104.05,8,0,4,33,0.39,C22H20Cl2N6O3,1,"[""MLSMR""]",2.57,O=C(COc1ncnc2c1cnn2-c1ccccc1)Nc1ccccn1,18,FALSE,FALSE,
CHEMBL3221500,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3221500,CHEMBL3221500,TRUE,FALSE,P4,6.5–7.0（0.1–0.32 µM）,6.9,125.89,activation_by_potency,CC(C)OC[C@H](Oc1ncnc2c1cnn2-c1ccccc1Cl)C(=O)Nc1ccccn1,LIBZEAOXJBJGPH-SFHVURJKSA-N,452.9,452.9,3.68,8,1,104.05,8,0,4,32,0.43,C22H21ClN6O3,1,"[""MLSMR""]",3.22,O=C(COc1ncnc2c1cnn2-c1ccccc1)Nc1ccccn1,18,FALSE,FALSE,
CHEMBL3221524,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL3221524,CHEMBL3221524,TRUE,FALSE,P4,6.5–7.0（0.1–0.32 µM）,6.9,125.89,activation_by_potency,O=C(Nc1ccc(F)cn1)[C@H](COCCO)Oc1ncnc2c1cnn2-c1c(Cl)cccc1Cl,ZFRMTOKAIQWRKF-INIZCTEOSA-N,507.31,507.31,3.05,9,2,124.28,9,1,4,34,0.33,C21H17Cl2FN6O4,2,"[""Dundee"", ""MLSMR""]",3.85,O=C(COc1ncnc2c1cnn2-c1ccccc1)Nc1ccccn1,18,FALSE,FALSE,
CHEMBL372860,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL372860,CHEMBL372860,TRUE,FALSE,P4,6.5–7.0（0.1–0.32 µM）,6.89,130.0,activation_by_potency,CC(C)Oc1cc(OCCc2ccccc2)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,AMAZCNMAZOTCER-UHFFFAOYSA-N,420.47,420.47,4.44,5,2,97.75,9,0,3,31,0.53,C24H24N2O5,0,,2.45,O=C(Nc1ccccn1)c1cccc(OCCc2ccccc2)c1,10,FALSE,FALSE,
CHEMBL379153,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL379153,CHEMBL379153,TRUE,FALSE,P4,6.5–7.0（0.1–0.32 µM）,6.89,110.0,activation_by_potency,CC(C)Oc1cc(O[C@@H](C)c2ccccc2)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,HGGYPMJLRJNOMY-INIZCTEOSA-N,420.47,420.47,4.96,5,2,97.75,8,0,3,31,0.53,C24H24N2O5,0,,1.86,O=C(Nc1ccccn1)c1cccc(OCc2ccccc2)c1,6,FALSE,FALSE,
CHEMBL2314810,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL2314810,CHEMBL2314810,TRUE,FALSE,P4,6.5–7.0（0.1–0.32 µM）,6.87,135.0,activation_by_potency,COC[C@H](C)Oc1cc(CCc2ccccc2OC)cc(C(=O)Nc2ccn(C)n2)c1,KCQVFMHTFOAUGB-KRWDZBQOSA-N,423.51,423.51,3.88,6,1,74.61,10,0,3,31,0.54,C24H29N3O4,0,,2.99,O=C(Nc1cc[nH]n1)c1cccc(CCc2ccccc2)c1,6,FALSE,FALSE,
CHEMBL2315024,,,,Small molecule,MOL,activity,TRUE,,,,CHEMBL2315024,CHEMBL2315024,TRUE,FALSE,P4,6.5–7.0（0.1–0.32 µM）,6.87,134.0,activation_by_potency,COC[C@H](C)Oc1cc(/C=C/c2cc(F)ccc2F)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,ZVVOOSOBUJDSFZ-BWPKMQGJSA-N,468.46,468.46,4.89,5,2,97.75,9,0,3,34,0.43,C25H22F2N2O5,2,"[""Dundee"", ""MLSMR""]",1.98,O=C(Nc1ccccn1)c1cccc(C=Cc2ccccc2)c1,10,FALSE,FALSE,
